case_id,customer_id,site_code,channel,issue_type,priority,created_at,first_response_seconds,handle_seconds,resolved_at,sla_target_seconds,sla_breached,agent_id
C102336,U9665,DFW2,phone,wrong_item,P2,2026-02-05 10:59:52,382,769,2026-02-05 11:29:27,172800,0,A179
C101307,U9049,SEA3,chat,delivery_delay,P2,21-01-2026 16:35,236,597,2026-01-21 16:48:59,172800,0,A102
C102815,U17795,DFW2,phone,wrong_item,P3,12-02-2026 13:40,402,784,2026-02-12 14:00:41,259200,0,A130
C103046,U15898,DFW2,chat,payment,P2,2026-02-16,219,718,2026-02-16 11:48:09,172800,0,A160
C100887,U15320,SEA3,callback,wrong_item,P3,2026-01-15 20:14:36,163,798,01/15/2026 20:36,259200,0,A110
C103035,U5536,JFK5,email,account,P3,2026-02-16 09:34:13,467,1214,2026-02-16 10:15:46,259200,0,A120
C102225,U7347,DFW2,email,refund,P2,2026-02-04 17:15:55,613,1136,07-02-2026 22:14,172800,1,A177
C103026,U18749,PHX1,phone,wrong_item,P3,16-02-2026 17:36,,768,2026-02-16,259200,0,A133
C100995,U14222,DFW2,callback,account,P2,2026-01-16 11:25:52,9409,18016,2026-01-16 21:24:26,172800,0,A167
C103020,U9034,JFK5,chat,payment,P2,2026-02-16 22:44:06,103,242,02/16/2026 22:54,172800,0,A157
C102351,U17134,JFK5,callback,account,P1,2026-02-06 08:10:26,245,684,,86400,0,A134
C103431,U17983,PHX1,email,wrong_item,P3,2026-02-22 10:36:49,458,1403,25-02-2026 23:01,259200,1,A100
C102243,U12999,SEA3,phone,account,P3,2026-02-04 18:21:25,132,790,2026-02-04 18:46:37,259200,0,A120
C102308,U5627,PHX1,phone,refund,P3,2026-02-05 10:08:27,333,514,05-02-2026 10:19,259200,0,A119
C100383,U14538,DFW2,callback,damaged_item,P3,2026-01-07 06:49:52,169,516,2026-01-07 07:01:21,259200,0,A131
C100687,U11018,PHX1,email,payment,P3,2026-01-12 11:41:47,698,1469,2026-01-12 12:20:10,259200,0,A101
C101783,U9643,PHX1,chat,delivery_delay,P2,2026-01-28,202,587,01/28/2026 13:53,172800,0,A136
C101872,U11745,PHX1,chat,refund,P2,2026-01-29 12:14:41,170,627,2026-01-29 12:36:47,172800,0,A136
C103758,U12194,JFK5,phone,payment,P1,26-02-2026 18:21,143,825,2026-02-26 18:45:54,86400,0,A121
C100149,U14016,PHX1,email,payment,P2,2026-01-02 07:42:57,527,1366,2026-01-02 08:34:21,172800,0,A120
C102628,U5817,PHX1,chat,delivery_delay,P2,2026-02-10 09:36:01,162,385,2026-02-10 09:43:25,172800,0,A177
C100177,U16515,PHX1,phone,payment,P3,2026-01-03 15:43:52,133,395,01/03/2026 15:52,259200,0,A121
C101423,U13936,PHX1,email,payment,P2,2026-01-22 15:04:04,,973,22-01-2026 15:38,172800,0,A145
C102714,U17135,DFW2,phone,delivery_delay,P2,02/11/2026 07:48,454,825,2026-02-11 08:13:40,172800,0,A164
C100556,U13021,JFK5,phone,payment,P3,2026-01-09 09:19:31,442,917,01/09/2026 09:57,259200,0,A157
C100621,U6818,JFK5,chat,refund,P1,2026-01-11 16:54:35,388,686,2026-01-11 17:05:15,86400,0,A143
C101536,U16629,JFK5,chat,damaged_item,P2,2026-01-25 18:12:55,172,634,2026-01-25 18:27:42,172800,0,A100
C101157,U15894,JFK5,callback,wrong_item,P3,2026-01-19 16:39:46,600,1010,19-01-2026 17:21,259200,0,A141
C103238,U8953,JFK5,phone,payment,P3,2026-02-19 21:22:56,,462,02/19/2026 21:34,259200,0,A139
C101678,U17443,SEA3,chat,payment,P2,2026-01-27 06:06:56,232,644,30-01-2026 02:31,172800,1,A102
C102753,U8168,JFK5,chat,delivery_delay,P3,2026-02-11 14:48:42,138,684,,259200,0,A137
C101229,U11033,SEA3,phone,payment,P3,2026-01-20,163,604,2026-01-20 11:51:51,259200,0,A167
C101979,U14655,SEA3,email,payment,P3,2026-01-30 13:20:57,181,931,2026-01-30 13:39:33,259200,0,A106
C100782,U11436,DFW2,email,account,P3,01/13/2026 20:47,509,1032,13-01-2026 21:32,259200,0,A113
C101619,U7727,SEA3,chat,account,P3,2026-01-26 07:32:10,93,383,01/29/2026 18:03,259200,1,A125
C100537,U12718,SEA3,chat,wrong_item,P2,2026-01-09 12:55:56,,624,01/09/2026 13:21,172800,0,A152
C102072,U9237,DFW2,email,wrong_item,P2,2026-02-02 19:51:57,672,1180,2026-02-02 20:29:18,172800,0,A158
C100139,U10990,PHX1,phone,damaged_item,P3,2026-01-02 18:32:28,149,431,2026-01-02 18:50:04,259200,0,A118
C100084,U7159,DFW2,email,damaged_item,P3,2026-01-02 10:50:57,431,786,01/02/2026 11:07,259200,0,A101
C101903,U6359,JFK5,email,payment,P2,2026-01-30 20:09:24,336,573,2026-01-30 20:27:38,172800,0,A137
C102688,U12026,SEA3,phone,delivery_delay,P1,02/10/2026 09:58,164,809,2026-02-10 10:18:53,86400,0,A129
C101233,U8912,PHX1,callback,wrong_item,P2,20-01-2026 14:21,187,1109,,172800,1,A126
C100947,U18472,PHX1,callback,payment,P2,15-01-2026 08:50,445,869,2026-01-15 09:13:34,172800,0,A105
C100083,U8817,DFW2,chat,refund,P3,02-01-2026 06:03,108,255,2026-01-02 06:12:44,259200,0,A142
C101850,U9696,DFW2,chat,delivery_delay,P3,2026-01-29 19:04:28,51,259,,259200,1,A112
C101764,U14147,JFK5,phone,payment,P2,2026-01-28 17:05:30,129,380,2026-02-01 01:14:24,172800,1,A145
C101900,U13893,JFK5,phone,,P1,2026-01-30 21:47:19,326,589,30-01-2026 22:13,86400,0,A176
C102806,U9199,SEA3,phone,,P3,12-02-2026 06:02,,622,02/12/2026 06:21,259200,0,A117
C103865,U12809,JFK5,email,payment,P2,2026-02-28 09:21:49,563,918,2026-02-28 09:45:37,172800,0,A145
C101044,U7509,SEA3,email,payment,P2,2026-01-17 15:43:39,664,1032,2026-01-17,172800,0,A158
C103501,U17435,SEA3,callback,delivery_delay,P3,2026-02-23 09:36:22,6409,19958,2026-02-26 18:43:06,259200,1,A134
C102858,U6503,SEA3,phone,delivery_delay,P2,2026-02-12 11:58:43,271,871,02/15/2026 17:06,172800,1,A117
C100395,U16673,SEA3,callback,delivery_delay,P3,01/07/2026 13:24,250,1031,2026-01-07 13:58:03,259200,0,A102
C103461,U12778,PHX1,email,refund,P2,2026-02-22,230,655,2026-02-22 22:04:36,172800,0,A138
C102724,U15298,DFW2,chat,damaged_item,P2,2026-02-11 11:51:12,114,642,2026-02-11 12:06:43,172800,0,A142
C101663,U7535,DFW2,phone,,P3,2026-01-27 08:57:28,287,539,2026-01-31 10:25:00,259200,1,A148
C103176,U14922,SEA3,email,wrong_item,P3,18-02-2026 10:32,465,1335,2026-02-18 11:04:18,259200,0,A122
C102188,U13870,JFK5,chat,account,P3,2026-02-03 06:19:34,213,578,2026-02-03 06:43:17,259200,0,A111
C102043,U15040,SEA3,chat,account,P1,2026-02-02 09:33:12,,553,2026-02-02 09:48:34,86400,0,
C102685,U6158,JFK5,email,wrong_item,P2,10-02-2026 15:42,520,1454,2026-02-10 16:48:43,172800,0,A130
C100053,U9978,PHX1,chat,delivery_delay,P2,2026-01-01 14:55:30,,515,2026-01-01 15:07:07,172800,0,A110
C102553,U14041,DFW2,phone,refund,P2,2026-02-09 09:53:29,9674,21833,,172800,0,A168
C103098,U15145,SEA3,phone,damaged_item,P2,2026-02-17 12:44:35,251,646,2026-02-17 13:04:25,172800,0,A147
C102994,U5423,JFK5,phone,account,P2,02/16/2026 11:54,422,964,2026-02-19 22:14:57,172800,1,A167
C103587,U6665,PHX1,chat,refund,P3,02/24/2026 16:37,209,713,2026-02-24 16:57:16,259200,0,A149
C103349,U17464,DFW2,email,account,P1,2026-02-20 16:00:27,462,1014,02/20/2026 16:27,86400,0,A123
C103620,U18459,JFK5,email,payment,P3,02/25/2026 19:57,269,621,2026-03-01 13:15:37,259200,1,A134
C100140,U7290,DFW2,email,delivery_delay,P1,2026-01-02 12:38:32,492,1202,2026-01-02 13:05:38,86400,0,A141
C101339,U14355,SEA3,phone,delivery_delay,P2,2026-01-21 18:38:35,157,401,,172800,0,A134
C100971,U9183,SEA3,email,refund,P2,2026-01-16 17:57:49,312,986,2026-01-16 18:34:49,172800,0,A177
C100052,U8020,SEA3,chat,refund,P2,01-01-2026 07:03,,272,01-01-2026 07:12,172800,0,A106
C101382,U10251,PHX1,chat,,P3,2026-01-22 21:38:39,107,227,2026-01-22 21:48:40,259200,0,A130
C100088,U11532,PHX1,email,wrong_item,P1,2026-01-02 22:18:29,570,960,2026-01-02 22:47:20,86400,0,A153
C101685,U18835,PHX1,callback,wrong_item,P3,2026-01-27 19:47:31,91,593,02-02-2026 03:22,259200,1,A121
C102179,U7319,PHX1,chat,delivery_delay,P2,2026-02-03 18:50:00,189,501,2026-02-03,172800,0,A177
C100273,U9888,PHX1,phone,account,P3,2026-01-05 21:03:55,313,783,2026-01-05,259200,0,A152
C100213,U15511,JFK5,chat,delivery_delay,P1,2026-01-05 08:14:24,229,671,2026-01-05 08:42:09,86400,0,A118
C102651,U17996,PHX1,phone,refund,P2,10-02-2026 13:36,304,751,02/10/2026 13:57,172800,0,A131
C102669,U11753,SEA3,chat,account,P3,02/10/2026 15:00,166,681,2026-02-10 15:15:37,259200,0,A141
C101359,U11169,PHX1,chat,damaged_item,P2,2026-01-22 10:06:17,195,623,2026-01-22 10:20:57,172800,0,A133
C100487,U9982,JFK5,email,damaged_item,P3,08-01-2026 22:41,755,1515,08-01-2026 23:45,259200,0,A172
C101622,U16231,PHX1,phone,delivery_delay,P2,2026-01-26 14:07:25,360,693,01/26/2026 14:23,172800,0,A163
C102954,U7878,DFW2,chat,refund,P3,2026-02-14 11:26:33,194,311,2026-02-14 11:31:05,259200,0,A128
C100343,U10565,JFK5,callback,account,P3,2026-01-06 22:18:21,382,1130,01/06/2026 22:54,259200,0,A158
C103219,U14222,SEA3,phone,wrong_item,P3,2026-02-19 19:51:16,231,843,02/19/2026 20:27,259200,0,A112
C101728,U12254,SEA3,chat,wrong_item,P1,2026-01-27 10:08:53,,611,2026-01-27 10:35:02,86400,0,A103
C102512,U13849,SEA3,callback,wrong_item,P1,2026-02-09 06:08:50,432,817,02/09/2026 06:32,86400,0,A151
C101677,U14316,DFW2,email,account,P1,27-01-2026 11:06,216,903,01/27/2026 11:34,86400,0,A170
C103877,U5443,SEA3,chat,refund,P2,2026-02-28 07:40:54,317,497,2026-02-28 07:55:58,172800,0,A175
C100743,U6294,PHX1,email,payment,P1,2026-01-13 06:44:27,875,1496,2026-01-13 07:13:09,86400,0,A131
C102151,U12925,JFK5,chat,damaged_item,P2,2026-02-03 20:29:54,191,343,2026-02-03 20:42:35,172800,0,A117
C103405,U15623,SEA3,email,delivery_delay,P2,2026-02-21 06:01:50,298,1519,,172800,0,A115
C103915,U7802,PHX1,phone,damaged_item,P2,2026-03-01 13:43:57,414,961,2026-03-01 14:07:35,172800,0,A127
C101071,U8240,DFW2,email,payment,P3,2026-01-17 18:23:00,141,896,,259200,0,A102
C100965,U5906,JFK5,chat,damaged_item,P3,16-01-2026 17:09,194,450,2026-01-21,259200,1,A152
C103563,U9580,PHX1,chat,account,P1,2026-02-24 14:21:54,319,507,2026-02-24 14:37:59,86400,0,A143
C102176,U16553,SEA3,phone,account,P1,2026-02-03 06:24:50,2344,10888,02/03/2026 13:55,86400,0,A176
C100930,U17004,JFK5,phone,wrong_item,P3,2026-01-15 10:46:09,,769,01/15/2026 11:18,259200,0,A167
C103839,U16847,DFW2,chat,damaged_item,P3,2026-02-27,323,513,03/03/2026 13:41,259200,1,A106
C101484,U8407,JFK5,email,delivery_delay,P2,01/23/2026 10:28,537,1493,2026-01-23 11:06:05,172800,0,A173
C103268,U15632,DFW2,phone,account,P2,2026-02-19 12:26:06,319,666,2026-02-19 12:53:15,172800,0,A121
C101757,U10971,PHX1,email,account,P2,2026-01-28 09:39:16,275,1277,2026-01-28 10:02:50,172800,0,A131
C103454,U13594,JFK5,phone,wrong_item,P3,22-02-2026 21:47,258,662,2026-02-22 22:02:42,259200,0,A146
C102406,U13676,JFK5,callback,payment,P2,2026-02-06 13:39:22,102,566,06-02-2026 13:57,172800,0,A164
C103420,U15629,JFK5,email,damaged_item,P2,2026-02-21 21:24:16,376,617,2026-02-21,172800,0,A139
C101776,U5045,DFW2,phone,wrong_item,P3,2026-01-28 14:26:56,224,717,2026-01-28 14:55:29,259200,0,A146
C101892,U5648,PHX1,phone,wrong_item,P3,2026-01-29 10:33:35,463,713,2026-02-03 01:03:01,259200,1,A131
C103522,U15093,SEA3,chat,refund,P2,2026-02-23 20:54:02,148,398,2026-02-23 21:03:36,172800,0,A155
C103198,U17680,DFW2,chat,refund,P3,2026-02-18 13:01:38,92,350,2026-02-22 19:44:21,259200,1,A127
C100482,U17325,DFW2,phone,payment,P1,2026-01-08 17:23:11,118,441,2026-01-08 17:32:41,86400,0,A174
C100610,U17709,JFK5,chat,wrong_item,P2,2026-01-10 16:53:16,204,646,2026-01-10 17:11:43,172800,0,A176
C102768,U15370,SEA3,email,damaged_item,P1,2026-02-11 17:56:14,,874,2026-02-11 18:29:14,86400,0,A120
C102766,U17108,PHX1,phone,wrong_item,P2,2026-02-11 13:32:58,335,666,11-02-2026 14:00,172800,0,A141
C102412,U9292,PHX1,email,delivery_delay,P2,2026-02-06 10:20:19,226,753,2026-02-06 10:54:40,172800,0,A164
C102106,U18988,PHX1,chat,account,P3,2026-02-02 11:35:24,217,412,02/02/2026 11:45,259200,0,A112
C100713,U12116,DFW2,chat,delivery_delay,P3,2026-01-12 06:08:09,78,246,01/12/2026 06:19,259200,0,A161
C102526,U13720,JFK5,callback,refund,P1,2026-02-09 22:11:32,320,871,2026-02-09 22:50:05,86400,0,A116
C102778,U7514,JFK5,chat,damaged_item,P2,02/12/2026 22:16,122,395,2026-02-12 22:25:26,172800,0,A172
C100350,U8449,DFW2,phone,refund,P2,2026-01-06 16:23:39,262,575,2026-01-06 16:40:09,172800,0,A153
C102453,U6776,SEA3,phone,payment,P3,2026-02-07 12:35:13,127,364,07-02-2026 12:45,259200,0,A100
C102572,U18785,SEA3,phone,payment,P2,2026-02-09 20:33:13,342,843,2026-02-12 09:53:53,172800,1,A144
C103284,U18589,JFK5,email,wrong_item,P3,2026-02-19 11:54:13,758,1365,2026-02-19 12:36:13,259200,0,A115
C102496,U7418,SEA3,chat,wrong_item,P3,02/08/2026 19:34,108,259,08-02-2026 19:41,259200,0,A176
C101325,U7598,JFK5,chat,refund,P1,2026-01-21 19:55:37,294,491,2026-01-21 20:09:22,86400,0,A100
C103180,U6506,JFK5,phone,payment,P3,2026-02-18 10:22:00,175,739,2026-02-23 18:11:55,259200,1,
C100380,U10772,DFW2,email,delivery_delay,P2,2026-01-07 20:44:42,642,1342,2026-01-07 21:29:36,172800,0,A140
C102077,U15480,DFW2,chat,account,P3,2026-02-02 18:31:42,82,324,2026-02-02 18:46:30,259200,0,A155
C102749,U7773,SEA3,callback,account,P2,2026-02-11 12:00:52,123,423,2026-02-11,172800,0,A135
C103645,U16003,PHX1,callback,delivery_delay,P2,2026-02-25 19:49:07,,1109,2026-02-25 20:27:17,172800,0,A161
C101521,U15057,JFK5,email,account,P2,2026-01-24 22:53:33,87,544,2026-01-24 23:02:19,172800,0,A148
C103554,U13815,PHX1,chat,account,P3,2026-02-24,33,223,02/24/2026 06:49,259200,0,A119
C102219,U16812,DFW2,email,delivery_delay,P2,2026-02-04 13:17:59,651,1120,2026-02-04 14:09:00,172800,0,
C101827,U15767,SEA3,email,account,P2,2026-01-29 20:26:53,312,914,29-01-2026 20:48,172800,0,A111
C101807,U9983,SEA3,phone,refund,P3,2026-01-28,115,467,2026-01-28 14:17:23,259200,0,
C103560,U14094,PHX1,chat,payment,P2,2026-02-24 22:41:14,324,674,2026-02-24 22:54:06,172800,0,A162
C103577,U12223,PHX1,email,damaged_item,P2,2026-02-24 12:30:02,551,1590,2026-02-24 13:04:37,172800,0,A146
C102239,U5688,PHX1,email,wrong_item,P2,2026-02-04 17:42:41,295,1146,02/08/2026 05:52,172800,1,A175
C103641,U6091,SEA3,chat,payment,P2,2026-02-25 10:52:17,,474,2026-02-25 11:06:08,172800,0,A101
C101024,U11141,PHX1,chat,delivery_delay,P3,2026-01-16,,222,2026-01-16 07:52:29,259200,0,A108
C100240,U10813,PHX1,chat,refund,P2,2026-01-05 13:10:06,158,611,2026-01-05 13:35:57,172800,0,A122
C100417,U6932,DFW2,email,refund,P3,2026-01-07 22:46:40,167,1114,2026-01-07 23:07:50,259200,0,A126
C102503,U14917,JFK5,phone,refund,P1,2026-02-08 10:03:27,357,978,08-02-2026 10:28,86400,0,A113
C100628,U10883,JFK5,email,damaged_item,P3,2026-01-11 19:28:29,258,1079,2026-01-11 19:47:20,259200,0,A110
C103226,U16609,SEA3,phone,wrong_item,P3,2026-02-19 16:45:42,164,515,2026-02-19 16:59:06,259200,0,A142
C100611,U6015,PHX1,email,account,P1,2026-01-10 20:48:06,349,588,10-01-2026 21:03,86400,0,A156
C102347,U14636,PHX1,phone,delivery_delay,P2,2026-02-06 19:38:30,425,864,02/06/2026 20:12,172800,0,A109
C102381,U8932,PHX1,phone,wrong_item,P1,06-02-2026 19:46,368,668,2026-02-06 20:01:39,86400,0,A107
C102868,U6693,PHX1,email,wrong_item,P2,2026-02-13 12:24:28,156,602,02/13/2026 12:40,172800,0,A140
C102011,U16444,JFK5,chat,delivery_delay,P2,2026-02-01 08:37:14,121,396,2026-02-01 08:47:41,172800,0,A104
C102578,U6924,JFK5,phone,,P3,2026-02-09 06:28:38,177,361,2026-02-09 06:37:23,259200,0,A118
C102421,U5507,PHX1,callback,payment,P3,2026-02-06 08:05:41,367,743,2026-02-06 08:28:33,259200,0,A124
C103409,U16036,PHX1,phone,wrong_item,P2,2026-02-21 11:24:52,347,587,2026-02-21 11:39:56,172800,0,A165
C103735,U9304,SEA3,chat,refund,P2,02/26/2026 07:42,,308,2026-02-26,172800,0,A118
C103650,U13082,PHX1,chat,delivery_delay,P3,2026-02-25 07:28:25,182,599,25-02-2026 07:54,259200,0,A166
C101068,U12385,JFK5,phone,damaged_item,P2,2026-01-17 20:00:47,168,920,2026-01-17 20:17:22,172800,0,A145
C102906,U11967,SEA3,phone,delivery_delay,P1,2026-02-13 18:37:58,267,508,13-02-2026 18:48,86400,0,A131
C100957,U13561,PHX1,callback,damaged_item,P2,2026-01-16 20:11:02,667,1180,2026-01-16 20:34:47,172800,0,A138
C102076,U5327,JFK5,email,damaged_item,P2,2026-02-02 09:21:25,,520,2026-02-02 09:41:40,172800,0,A112
C100410,U7155,JFK5,chat,,P1,2026-01-07 10:10:55,238,378,2026-01-07 10:20:56,86400,0,A125
C101812,U10220,PHX1,email,,P1,2026-01-28 20:09:12,276,808,2026-01-30 03:58:25,86400,1,A157
C100783,U8272,SEA3,chat,payment,P2,2026-01-13 15:10:50,124,436,2026-01-16 08:51:03,172800,1,A172
C100351,U11240,DFW2,email,wrong_item,P2,2026-01-06 17:23:54,504,988,,172800,0,A125
C103340,U11475,DFW2,email,payment,P2,20-02-2026 12:10,879,1539,20-02-2026 12:55,172800,0,A165
C103246,U8690,PHX1,email,delivery_delay,P3,2026-02-19 08:37:13,305,753,2026-02-19 08:58:54,259200,0,
C103044,U17646,PHX1,email,damaged_item,P2,16-02-2026 21:34,662,1104,2026-02-16 22:14:42,172800,0,
C101355,U5717,DFW2,chat,wrong_item,P1,2026-01-22 11:52:55,276,463,22-01-2026 12:05,86400,0,A132
C101003,U9519,SEA3,phone,payment,P3,2026-01-16 13:55:54,208,358,,259200,0,A132
C101259,U6312,PHX1,chat,account,P2,2026-01-20 08:05:42,82,244,2026-01-20 08:10:33,172800,0,A137
C101301,U6426,SEA3,chat,refund,P2,2026-01-21 22:15:26,92,396,2026-01-21,172800,0,A158
C100092,U16513,PHX1,phone,account,P2,02-01-2026 13:51,521,923,2026-01-02 14:15:21,172800,0,A139
C102910,U6324,DFW2,email,payment,P3,2026-02-13 22:11:45,607,1185,02/13/2026 22:59,259200,0,A114
C100333,U17477,DFW2,phone,payment,P2,06-01-2026 22:26,270,793,2026-01-06 22:54:09,172800,0,A173
C100586,U11051,PHX1,chat,payment,P2,2026-01-10,222,575,01/10/2026 11:25,172800,0,A115
C103507,U5522,SEA3,chat,refund,P2,2026-02-23 20:00:57,225,402,02/23/2026 20:08,172800,0,A116
C101033,U5077,PHX1,email,account,P2,2026-01-17 08:45:13,154,612,2026-01-17 09:01:26,172800,0,A130
C103441,U11670,SEA3,phone,wrong_item,P2,2026-02-22 14:36:07,287,561,2026-02-22 14:45:30,172800,0,A171
C100450,U15683,PHX1,email,payment,P2,01/08/2026 15:59,337,719,2026-01-08 16:32:30,172800,0,A134
C101857,U10032,JFK5,chat,refund,P3,01/29/2026 15:01,145,252,2026-01-29 15:12:45,259200,0,A117
C101930,U15075,SEA3,email,,P2,2026-01-30 20:58:50,327,1113,2026-02-03 02:38:51,172800,1,A137
C100138,U9728,SEA3,email,damaged_item,P3,2026-01-02,222,1269,2026-01-02 07:37:33,259200,0,A109
C103124,U10787,DFW2,phone,damaged_item,P1,2026-02-17 15:27:16,182,745,,86400,0,A143
C101223,U9024,SEA3,chat,wrong_item,P2,2026-01-20 22:39:50,206,459,2026-01-20 22:48:17,172800,0,A148
C100341,U9661,SEA3,callback,wrong_item,P2,06-01-2026 06:10,341,835,,172800,1,A171
C103197,U10445,PHX1,chat,delivery_delay,P2,2026-02-18 12:48:57,115,587,2026-02-18 13:01:26,172800,0,A143
C101240,U17394,DFW2,email,delivery_delay,P2,2026-01-20 22:40:49,385,993,2026-01-20 23:22:36,172800,0,A152
C102965,U11995,JFK5,phone,wrong_item,P2,15-02-2026 16:29,,377,,172800,0,A110
C101649,U6614,DFW2,phone,payment,P3,01/26/2026 19:02,303,663,2026-01-31 03:48:58,259200,1,A174
C101515,U18015,DFW2,phone,payment,P3,2026-01-24 15:45:16,194,797,24-01-2026 16:04,259200,0,A123
C100808,U12360,SEA3,phone,refund,P3,2026-01-14 19:23:13,273,954,2026-01-14 19:57:39,259200,0,A167
C100596,U14603,PHX1,chat,wrong_item,P2,10-01-2026 18:07,217,467,13-01-2026 17:32,172800,1,A112
C100211,U15739,DFW2,chat,damaged_item,P3,01/05/2026 08:41,74,246,01/05/2026 08:50,259200,0,A111
C100109,U12277,DFW2,chat,refund,P3,2026-01-02 10:38:24,209,589,2026-01-02 11:00:29,259200,0,A178
C103795,U16136,JFK5,chat,wrong_item,P2,2026-02-27,130,582,2026-02-27 10:40:15,172800,0,A138
C101483,U17623,PHX1,email,account,P2,2026-01-23 20:25:02,511,857,2026-01-23 20:46:21,172800,0,A123
C101620,U11175,JFK5,chat,,P2,26-01-2026 21:43,116,220,2026-01-29 20:57:38,172800,1,A131
C100162,U16878,SEA3,phone,account,P2,2026-01-03 06:19:29,172,535,2026-01-03 06:29:16,172800,0,A114
C101066,U10648,JFK5,chat,refund,P2,17-01-2026 12:11,247,527,2026-01-17 12:20:56,172800,0,A130
C101502,U8406,PHX1,chat,payment,P3,23-01-2026 12:53,201,659,2026-01-23 13:10:58,259200,0,A113
C101607,U8542,SEA3,email,,P1,2026-01-26 16:29:30,638,1018,2026-01-28,86400,1,A178
C102433,U18854,DFW2,chat,payment,P2,06-02-2026 18:22,114,414,06-02-2026 18:40,172800,0,A129
C101769,U8385,JFK5,chat,wrong_item,P2,2026-01-28 20:34:34,90,266,2026-01-28,172800,0,A126
C103019,U6756,JFK5,phone,,P3,2026-02-16 16:15:09,371,760,2026-02-16 16:31:07,259200,0,
C102232,U12986,SEA3,chat,damaged_item,P3,02/04/2026 07:15,136,244,2026-02-04 07:21:57,259200,0,A111
C103593,U10235,DFW2,chat,refund,P3,24-02-2026 17:10,150,390,2026-02-24 17:27:14,259200,0,
C100237,U11868,SEA3,email,refund,P2,05-01-2026 10:02,530,1363,2026-01-05 10:31:01,172800,0,A125
C100352,U17866,SEA3,chat,delivery_delay,P2,06-01-2026 10:51,165,288,2026-01-06 11:01:16,172800,0,A162
C101874,U18450,JFK5,phone,payment,P3,2026-01-29 12:17:11,208,553,2026-01-29 12:37:49,259200,0,A131
C101933,U9031,SEA3,phone,wrong_item,P2,2026-01-30 10:15:04,182,324,2026-01-30 10:26:48,172800,0,A117
C103393,U14803,PHX1,chat,delivery_delay,P2,2026-02-21 22:45:50,145,253,2026-02-21 22:51:27,172800,0,A111
C103516,U15134,SEA3,chat,,P1,2026-02-23 09:02:24,281,711,2026-02-23 09:24:33,86400,0,A121
C100435,U14515,SEA3,chat,account,P3,2026-01-08 18:04:38,,387,2026-01-08 18:12:43,259200,0,A100
C100239,U10856,PHX1,chat,damaged_item,P2,2026-01-05 16:24:17,196,678,2026-01-05 16:52:14,172800,0,A174
C102158,U13667,SEA3,email,delivery_delay,P3,2026-02-03 07:48:06,422,1072,2026-02-03,259200,0,A140
C102637,U11275,DFW2,callback,refund,P2,2026-02-10 19:09:41,180,840,02/10/2026 19:47,172800,0,A108
C102265,U5631,DFW2,phone,payment,P3,04-02-2026 15:00,231,622,02/08/2026 13:55,259200,1,
C101763,U15319,SEA3,callback,delivery_delay,P3,2026-01-28 16:04:59,454,843,2026-01-28 16:34:58,259200,0,A104
C103788,U17696,JFK5,chat,payment,P3,2026-02-27 20:16:23,344,637,2026-03-03 23:34:53,259200,1,A137
C102688,U12026,SEA3,phone,delivery_delay,P1,02/10/2026 09:58,164,809,2026-02-10 10:18:53,86400,0,A129
C100404,U17164,PHX1,phone,wrong_item,P2,2026-01-07 16:55:29,313,922,2026-01-07 17:20:33,172800,0,A173
C102001,U13480,DFW2,email,account,P3,2026-01-31 13:42:59,,1372,2026-01-31 14:27:13,259200,0,A140
C101166,U10020,JFK5,chat,damaged_item,P1,19-01-2026 09:31,216,560,2026-01-19 09:49:04,86400,0,
C103884,U13635,DFW2,phone,refund,P2,01-03-2026 09:23,401,624,,172800,0,A126
C100816,U13391,SEA3,phone,delivery_delay,P3,2026-01-14 19:29:01,178,390,,259200,0,A147
C101605,U17763,DFW2,email,delivery_delay,P2,2026-01-26 19:06:44,636,1337,2026-01-26 19:33:22,172800,0,A104
C101375,U7386,SEA3,callback,damaged_item,P1,2026-01-22 17:51:48,226,680,2026-01-22 18:16:49,86400,0,A125
C100822,U9742,DFW2,phone,refund,P1,01/14/2026 09:27,236,474,01/14/2026 09:38,86400,0,A112
C102152,U10062,JFK5,email,account,P2,2026-02-03 11:22:23,208,732,2026-02-03 11:55:50,172800,0,A112
