case_id,customer_id,site_code,channel,issue_type,priority,created_at,first_response_seconds,handle_seconds,resolved_at,sla_target_seconds,sla_breached,agent_id,created_ts,resolved_ts,resolution_seconds,invalid_duration_flag,is_open_case,handle_seconds_capped,team,manager
C102309,U9229,DFW2,chat,refund,P3,2026-02-06,101,349,,259200,0,A151,2026-02-06 00:00:00,2026-03-27 18:28:02,4300082,0,1,349,T2_delivery,M-Anika
C100854,U8204,SEA3,email,delivery_delay,P3,2026-01-15 09:40:28,359,953,2026-01-15 10:08:13,259200,0,A160,2026-01-15 09:40:28,2026-01-15 10:08:13,1665,0,0,953,T2_delivery,M-Kim
C101380,U5690,PHX1,email,payment,P1,2026-01-22 21:59:25,275,758,01/22/2026 22:31,86400,0,A124,2026-01-22 21:59:25,2026-01-22 22:31:00,1895,0,0,758,T1_returns,M-Javier
C103280,U9290,PHX1,phone,refund,P3,2026-02-21 07:47:42,95,603,02/21/2026 07:56,259200,0,A999,2026-02-21 07:47:42,2026-02-21 07:56:00,498,0,0,603,unknown,unknown
C103687,U5327,PHX1,chat,delivery_delay,P2,27-02-2026 20:40,149,447,27-02-2026 20:56,172800,0,A151,2026-02-27 20:40:00,2026-02-27 20:56:00,960,0,0,447,T2_delivery,M-Anika
C100852,U9669,JFK5,chat,refund,P2,2026-01-15 19:33:48,71,310,2026-01-15 19:43:18,172800,0,A155,2026-01-15 19:33:48,2026-01-15 19:43:18,570,0,0,310,T2_delivery,M-Javier
C101759,U14581,PHX1,callback,wrong_item,P3,2026-01-28 08:23:40,372,1086,28-01-2026 08:55,259200,0,A162,2026-01-28 08:23:40,2026-01-28 08:55:00,1880,0,0,1086,T1_returns,M-Kim
C100241,U14830,DFW2,email,wrong_item,P2,2026-01-05 09:37:46,197,1027,2026-01-05 10:12:41,172800,0,A177,2026-01-05 09:37:46,2026-01-05 10:12:41,2095,0,0,1027,T2_delivery,M-Javier
C101535,U6714,JFK5,chat,payment,P2,2026-01-25 22:32:49,191,381,2026-01-25 22:44:02,172800,0,A135,2026-01-25 22:32:49,2026-01-25 22:44:02,673,0,0,381,T3_accounts,M-Kim
C102009,U12704,JFK5,email,wrong_item,P2,2026-02-01 21:42:59,987,1530,02/01/2026 22:07,172800,0,A155,2026-02-01 21:42:59,2026-02-01 22:07:00,1441,0,0,1530,T2_delivery,M-Javier
C101164,U11738,DFW2,chat,unknown,P3,01/19/2026 18:36,296,548,01/19/2026 18:49,259200,0,A140,2026-01-19 18:36:00,2026-01-19 18:49:00,780,0,0,548,T1_returns,M-Javier
C101997,U14604,JFK5,chat,wrong_item,P3,2026-02-01 18:56:50,157,513,2026-02-01 19:08:21,259200,0,A126,2026-02-01 18:56:50,2026-02-01 19:08:21,691,0,0,513,T3_accounts,M-Rita
C103676,U16505,JFK5,email,damaged_item,P2,2026-02-27 10:38:31,501,985,2026-02-27 11:00:38,172800,0,A139,2026-02-27 10:38:31,2026-02-27 11:00:38,1327,0,0,985,T3_accounts,M-Rita
C101000,U5719,PHX1,email,damaged_item,P2,2026-01-16 16:06:58,310,1079,2026-01-16 16:41:23,172800,0,A132,2026-01-16 16:06:58,2026-01-16 16:41:23,2065,0,0,1079,T3_accounts,M-Anika
C101150,U14089,PHX1,chat,account,P2,2026-01-19 18:18:34,,422,19-01-2026 18:37,172800,0,A163,2026-01-19 18:18:34,2026-01-19 18:37:00,1106,0,0,422,T2_delivery,M-Anika
C102427,U15648,SEA3,phone,delivery_delay,P3,2026-02-08 22:54:22,217,904,2026-02-08 23:21:29,259200,0,A152,2026-02-08 22:54:22,2026-02-08 23:21:29,1627,0,0,904,T2_delivery,M-Anika
C101261,U14846,SEA3,email,damaged_item,P1,2026-01-21 19:50:56,479,1425,,86400,0,A148,2026-01-21 19:50:56,2026-03-27 18:28:02,5611026,0,1,1425,T2_delivery,M-Kim
C102653,U10771,PHX1,chat,payment,P2,2026-02-11 21:47:14,,713,2026-02-11 22:12:28,172800,0,A168,2026-02-11 21:47:14,2026-02-11 22:12:28,1514,0,0,713,T3_accounts,M-Anika
C100898,U9974,DFW2,phone,refund,P2,2026-01-15 09:00:31,385,835,2026-01-15 09:31:32,172800,0,A162,2026-01-15 09:00:31,2026-01-15 09:31:32,1861,0,0,835,T1_returns,M-Kim
C102672,U13655,DFW2,email,damaged_item,P2,2026-02-11 07:05:18,279,1596,2026-02-11 07:59:12,172800,0,A108,2026-02-11 07:05:18,2026-02-11 07:59:12,3234,0,0,1596,T1_returns,M-Rita
C103114,U12052,DFW2,phone,damaged_item,P2,2026-02-19 11:30:03,150,546,19-02-2026 11:53,172800,0,A153,2026-02-19 11:30:03,2026-02-19 11:53:00,1377,0,0,546,T2_delivery,M-Kim
C102187,U10868,DFW2,email,account,P3,2026-02-04 20:58:21,392,971,2026-02-04 21:35:47,259200,0,A162,2026-02-04 20:58:21,2026-02-04 21:35:47,2246,0,0,971,T1_returns,M-Kim
C101370,U8635,JFK5,chat,damaged_item,P2,2026-01-22 13:13:58,262,520,22-01-2026 13:29,172800,0,A118,2026-01-22 13:13:58,2026-01-22 13:29:00,902,0,0,520,T1_returns,M-Javier
C100167,U15658,DFW2,chat,account,P3,2026-01-03 09:43:49,252,428,,259200,0,A125,2026-01-03 09:43:49,2026-03-27 18:28:02,7202653,0,1,428,T3_accounts,M-Rita
C102563,U5938,SEA3,phone,refund,P3,02/10/2026 07:20,308,951,02/10/2026 07:45,259200,0,A139,2026-02-10 07:20:00,2026-02-10 07:45:00,1500,0,0,951,T3_accounts,M-Rita
C102016,U9895,PHX1,chat,refund,P2,01-02-2026 21:08,148,327,2026-02-01 21:16:29,172800,0,A140,2026-02-01 21:08:00,2026-02-01 21:16:29,509,0,0,327,T1_returns,M-Javier
C101403,U6461,JFK5,chat,wrong_item,P3,22-01-2026 08:49,63,254,2026-01-22 08:57:44,259200,0,A116,2026-01-22 08:49:00,2026-01-22 08:57:44,524,0,0,254,T2_delivery,M-Kim
C103681,U14304,PHX1,callback,refund,P2,2026-02-27 21:49:03,139,421,2026-02-27 22:03:29,172800,0,A111,2026-02-27 21:49:03,2026-02-27 22:03:29,866,0,0,421,T1_returns,M-Anika
C103101,U9860,SEA3,phone,wrong_item,P2,2026-02-18 12:14:11,471,841,2026-02-18 12:31:09,172800,0,A152,2026-02-18 12:14:11,2026-02-18 12:31:09,1018,0,0,841,T2_delivery,M-Anika
C100955,U16305,SEA3,email,account,P3,16-01-2026 06:10,121,726,16-01-2026 06:32,259200,0,A121,2026-01-16 06:10:00,2026-01-16 06:32:00,1320,0,0,726,T3_accounts,M-Kim
C100216,U13199,SEA3,email,payment,P2,2026-01-05 22:47:33,689,1286,2026-01-05 23:32:34,172800,0,A119,2026-01-05 22:47:33,2026-01-05 23:32:34,2701,0,0,1286,T3_accounts,M-Kim
C100204,U15824,JFK5,phone,wrong_item,P2,2026-01-04 06:40:17,316,866,2026-01-04 07:03:04,172800,0,A148,2026-01-04 06:40:17,2026-01-04 07:03:04,1367,0,0,866,T2_delivery,M-Kim
C102719,U9407,JFK5,callback,refund,P2,2026-02-12 20:55:26,263,480,2026-02-12 21:13:23,172800,0,A143,2026-02-12 20:55:26,2026-02-12 21:13:23,1077,0,0,480,T1_returns,M-Rita
C101798,U13972,JFK5,email,wrong_item,P1,2026-01-29 20:47:45,647,1134,2026-01-29 21:11:10,86400,0,A154,2026-01-29 20:47:45,2026-01-29 21:11:10,1405,0,0,1134,T2_delivery,M-Kim
C100379,U9661,DFW2,email,payment,P2,2026-01-07 08:17:49,3230,17528,2026-01-07 14:23:56,172800,0,A171,2026-01-07 08:17:49,2026-01-07 14:23:56,21967,0,0,11914,T2_delivery,M-Javier
C102348,U10588,JFK5,phone,damaged_item,P3,2026-02-06 14:00:26,266,761,2026-02-06 14:35:30,259200,0,A105,2026-02-06 14:00:26,2026-02-06 14:35:30,2104,0,0,761,T1_returns,M-Javier
C101159,U5697,DFW2,phone,wrong_item,P3,2026-01-19 10:18:40,247,676,2026-01-19 10:36:48,259200,0,A158,2026-01-19 10:18:40,2026-01-19 10:36:48,1088,0,0,676,T2_delivery,M-Kim
C100831,U9410,JFK5,chat,refund,P2,2026-01-14 15:10:34,148,316,14-01-2026 15:16,172800,0,A110,2026-01-14 15:10:34,2026-01-14 15:16:00,326,0,0,316,T2_delivery,M-Anika
C101057,U14065,SEA3,phone,damaged_item,P3,2026-01-17 22:57:14,296,941,,259200,0,A168,2026-01-17 22:57:14,2026-03-27 18:28:02,5945448,0,1,941,T3_accounts,M-Anika
C100830,U5459,PHX1,email,wrong_item,P2,01/14/2026 11:03,331,733,14-01-2026 11:34,172800,0,A130,2026-01-14 11:03:00,2026-01-14 11:34:00,1860,0,0,733,T1_returns,M-Rita
C100147,U9496,JFK5,chat,payment,P2,2026-01-02,162,653,2026-01-02 10:48:49,172800,0,A116,2026-01-02 00:00:00,2026-01-02 10:48:49,38929,0,0,653,T2_delivery,M-Kim
C101835,U17563,JFK5,chat,unknown,P2,2026-01-29 10:24:04,,243,2026-01-29 10:32:59,172800,0,A133,2026-01-29 10:24:04,2026-01-29 10:32:59,535,0,0,243,T1_returns,M-Javier
C102586,U16304,JFK5,email,damaged_item,P3,2026-02-10 16:12:10,286,763,02/10/2026 16:31,259200,0,A106,2026-02-10 16:12:10,2026-02-10 16:31:00,1130,0,0,763,T1_returns,M-Anika
C101397,U6913,SEA3,email,refund,P1,01/22/2026 06:53,454,1320,2026-01-22 07:54:42,86400,0,A149,2026-01-22 06:53:00,2026-01-22 07:54:42,3702,0,0,1320,T1_returns,M-Javier
C100472,U8285,PHX1,chat,payment,P3,2026-01-08,241,515,2026-01-08 21:08:32,259200,0,A124,2026-01-08 00:00:00,2026-01-08 21:08:32,76112,0,0,515,T1_returns,M-Javier
C101438,U15606,PHX1,chat,delivery_delay,P3,2026-01-23 19:21:01,100,299,2026-01-23,259200,0,A129,2026-01-23 19:21:01,2026-01-23 00:00:00,,1,0,299,T1_returns,M-Anika
C103680,U13289,JFK5,email,delivery_delay,P2,2026-02-27 22:10:37,316,788,2026-02-27 22:34:31,172800,0,A144,2026-02-27 22:10:37,2026-02-27 22:34:31,1434,0,0,788,T2_delivery,M-Rita
C102159,U18524,SEA3,email,unknown,P3,2026-02-03 06:25:12,4575,7103,2026-02-03 11:33:11,259200,0,A119,2026-02-03 06:25:12,2026-02-03 11:33:11,18479,0,0,7103,T3_accounts,M-Kim
C103243,U15335,JFK5,chat,refund,P2,2026-02-20 07:56:59,213,351,,172800,0,A139,2026-02-20 07:56:59,2026-03-27 18:28:02,3061863,0,1,351,T3_accounts,M-Rita
C100720,U10181,DFW2,email,wrong_item,P1,13-01-2026 12:59,174,736,2026-01-13 13:21:26,86400,0,A101,2026-01-13 12:59:00,2026-01-13 13:21:26,1346,0,0,736,T2_delivery,M-Rita
C100700,U14617,DFW2,email,refund,P3,2026-01-13 06:30:41,250,984,01/13/2026 06:55,259200,0,A170,2026-01-13 06:30:41,2026-01-13 06:55:00,1459,0,0,984,T3_accounts,M-Javier
C103586,U17489,DFW2,phone,payment,P2,02/26/2026 10:17,487,777,26-02-2026 10:47,172800,0,A162,2026-02-26 10:17:00,2026-02-26 10:47:00,1800,0,0,777,T1_returns,M-Kim
C101777,U5580,DFW2,phone,payment,P3,28-01-2026 06:16,303,729,28-01-2026 06:43,259200,0,A124,2026-01-28 06:16:00,2026-01-28 06:43:00,1620,0,0,729,T1_returns,M-Javier
C103298,U7520,PHX1,chat,account,P1,2026-02-22 21:16:06,142,318,22-02-2026 21:23,86400,0,A145,2026-02-22 21:16:06,2026-02-22 21:23:00,414,0,0,318,T2_delivery,M-Anika
C102515,U9728,SEA3,email,payment,P2,02/09/2026 08:01,187,713,2026-02-09,172800,0,A102,2026-02-09 08:01:00,2026-02-09 00:00:00,,1,0,713,T1_returns,M-Rita
C103016,U12123,DFW2,chat,wrong_item,P2,2026-02-17 15:49:58,,237,2026-02-17 15:54:40,172800,0,A101,2026-02-17 15:49:58,2026-02-17 15:54:40,282,0,0,237,T2_delivery,M-Rita
C103309,U14440,SEA3,phone,refund,P3,02/22/2026 07:30,179,977,22-02-2026 07:57,259200,0,A175,2026-02-22 07:30:00,2026-02-22 07:57:00,1620,0,0,977,T1_returns,M-Anika
C103400,U12452,SEA3,email,payment,P2,02/24/2026 15:31,519,1064,02/24/2026 16:00,172800,0,A119,2026-02-24 15:31:00,2026-02-24 16:00:00,1740,0,0,1064,T3_accounts,M-Kim
C100031,U9349,PHX1,email,account,P2,01/01/2026 17:41,212,756,2026-01-01 18:07:49,172800,0,A104,2026-01-01 17:41:00,2026-01-01 18:07:49,1609,0,0,756,T3_accounts,M-Javier
C102707,U14089,SEA3,email,payment,P2,2026-02-12 12:40:13,601,1255,2026-02-12 13:23:37,172800,0,A115,2026-02-12 12:40:13,2026-02-12 13:23:37,2604,0,0,1255,T1_returns,M-Kim
C102550,U6812,SEA3,callback,account,P1,2026-02-10 11:40:16,368,648,2026-02-10 11:55:17,86400,0,A105,2026-02-10 11:40:16,2026-02-10 11:55:17,901,0,0,648,T1_returns,M-Javier
C100218,U5370,SEA3,chat,delivery_delay,P2,2026-01-05 12:33:30,66,383,05-01-2026 12:48,172800,0,A143,2026-01-05 12:33:30,2026-01-05 12:48:00,870,0,0,383,T1_returns,M-Rita
C102080,U9436,JFK5,callback,refund,P2,2026-02-02 14:30:50,216,583,2026-02-02 14:57:54,172800,0,A150,2026-02-02 14:30:50,2026-02-02 14:57:54,1624,0,0,583,T3_accounts,M-Kim
C100231,U17475,DFW2,email,delivery_delay,P3,2026-01-05 10:48:50,400,791,2026-01-05 11:21:54,259200,0,A150,2026-01-05 10:48:50,2026-01-05 11:21:54,1984,0,0,791,T3_accounts,M-Kim
C100367,U12429,DFW2,email,refund,P3,2026-01-07 11:14:53,801,1566,2026-01-07 11:58:47,259200,0,A176,2026-01-07 11:14:53,2026-01-07 11:58:47,2634,0,0,1566,T2_delivery,M-Anika
C103654,U10243,PHX1,email,account,P2,2026-02-27 20:06:08,210,1108,2026-02-27 20:51:08,172800,0,A162,2026-02-27 20:06:08,2026-02-27 20:51:08,2700,0,0,1108,T1_returns,M-Kim
C101740,U13386,DFW2,phone,wrong_item,P2,01/28/2026 11:07,248,635,2026-01-28 11:33:36,172800,0,A106,2026-01-28 11:07:00,2026-01-28 11:33:36,1596,0,0,635,T1_returns,M-Anika
C100021,U10183,PHX1,callback,account,P2,2026-01-01 13:25:07,504,1054,2026-01-01,172800,0,A133,2026-01-01 13:25:07,2026-01-01 00:00:00,,1,0,1054,T1_returns,M-Javier
C102997,U12267,PHX1,phone,damaged_item,P2,2026-02-17 14:01:49,127,427,2026-02-17 14:10:55,172800,0,A146,2026-02-17 14:01:49,2026-02-17 14:10:55,546,0,0,427,T2_delivery,M-Rita
C101825,U5746,PHX1,chat,unknown,P2,2026-01-29 21:52:07,276,521,2026-01-29 22:09:51,172800,0,A113,2026-01-29 21:52:07,2026-01-29 22:09:51,1064,0,0,521,T1_returns,M-Anika
C102273,U9847,PHX1,email,delivery_delay,P2,2026-02-05 22:21:17,235,1016,05-02-2026 22:50,172800,0,A147,2026-02-05 22:21:17,2026-02-05 22:50:00,1723,0,0,1016,T3_accounts,M-Kim
C102673,U5591,PHX1,chat,damaged_item,P2,11-02-2026 18:43,313,642,2026-02-11 19:11:00,172800,0,A165,2026-02-11 18:43:00,2026-02-11 19:11:00,1680,0,0,642,T2_delivery,M-Anika
C102267,U6671,JFK5,email,damaged_item,P3,02/05/2026 14:34,672,1578,2026-02-05 15:27:43,259200,0,A999,2026-02-05 14:34:00,2026-02-05 15:27:43,3223,0,0,1578,unknown,unknown
C103268,U18816,PHX1,phone,damaged_item,P3,2026-02-21 11:22:15,260,813,21-02-2026 11:37,259200,0,A169,2026-02-21 11:22:15,2026-02-21 11:37:00,885,0,0,813,T3_accounts,M-Kim
C103053,U11236,DFW2,chat,account,P1,2026-02-18,70,292,02/18/2026 23:07,86400,0,A102,2026-02-18 00:00:00,2026-02-18 23:07:00,83220,0,0,292,T1_returns,M-Rita
C102557,U11494,DFW2,email,wrong_item,P3,2026-02-10 16:51:13,119,581,10-02-2026 17:08,259200,0,A128,2026-02-10 16:51:13,2026-02-10 17:08:00,1007,0,0,581,T3_accounts,M-Anika
C102721,U5999,PHX1,email,delivery_delay,P3,2026-02-12 14:31:30,487,916,2026-02-12 15:07:52,259200,0,A123,2026-02-12 14:31:30,2026-02-12 15:07:52,2182,0,0,916,T3_accounts,M-Javier
C101715,U9656,SEA3,email,damaged_item,P3,01/27/2026 06:35,,1042,01/27/2026 07:20,259200,0,A151,2026-01-27 06:35:00,2026-01-27 07:20:00,2700,0,0,1042,T2_delivery,M-Anika
C101967,U11297,SEA3,chat,damaged_item,P3,2026-01-31 10:55:26,6254,9802,2026-01-31 13:28:01,259200,0,A109,2026-01-31 10:55:26,2026-01-31 13:28:01,9155,0,0,9802,T3_accounts,M-Rita
C101680,U16363,PHX1,phone,delivery_delay,P3,27-01-2026 19:51,444,765,,259200,0,A104,2026-01-27 19:51:00,2026-03-27 18:28:02,5092622,0,1,765,T3_accounts,M-Javier
C101131,U11347,PHX1,phone,payment,P1,2026-01-19 11:01:41,173,396,01/19/2026 11:19,86400,0,A152,2026-01-19 11:01:41,2026-01-19 11:19:00,1039,0,0,396,T2_delivery,M-Anika
C100003,U17665,JFK5,chat,damaged_item,P3,01-01-2026 09:59,95,515,01-01-2026 10:18,259200,0,A999,2026-01-01 09:59:00,2026-01-01 10:18:00,1140,0,0,515,unknown,unknown
C100929,U16394,SEA3,phone,refund,P2,2026-01-15,,318,2026-01-15 07:14:32,172800,0,A116,2026-01-15 00:00:00,2026-01-15 07:14:32,26072,0,0,318,T2_delivery,M-Kim
C100137,U13937,PHX1,email,account,P2,2026-01-02 11:31:44,626,1389,2026-01-02 12:29:33,172800,0,A137,2026-01-02 11:31:44,2026-01-02 12:29:33,3469,0,0,1389,T2_delivery,M-Kim
C101917,U17699,JFK5,phone,refund,P3,2026-01-30 13:56:05,152,955,2026-01-30 14:21:13,259200,0,A172,2026-01-30 13:56:05,2026-01-30 14:21:13,1508,0,0,955,T2_delivery,M-Rita
C102085,U13193,PHX1,chat,account,P3,02/02/2026 21:37,250,432,2026-02-02 21:53:50,259200,0,A110,2026-02-02 21:37:00,2026-02-02 21:53:50,1010,0,0,432,T2_delivery,M-Anika
C101016,U5881,DFW2,phone,account,P3,01/16/2026 11:32,,881,2026-01-16 11:56:38,259200,0,A111,2026-01-16 11:32:00,2026-01-16 11:56:38,1478,0,0,881,T1_returns,M-Anika
C101491,U7264,PHX1,callback,payment,P2,2026-01-23 22:40:37,584,979,01/23/2026 23:07,172800,0,A120,2026-01-23 22:40:37,2026-01-23 23:07:00,1583,0,0,979,T2_delivery,M-Kim
C100397,U6363,SEA3,email,delivery_delay,P1,2026-01-07 08:13:10,219,630,2026-01-07 08:38:22,86400,0,A113,2026-01-07 08:13:10,2026-01-07 08:38:22,1512,0,0,630,T1_returns,M-Anika
C100953,U14921,DFW2,chat,refund,P3,2026-01-16 20:50:26,300,617,,259200,0,A133,2026-01-16 20:50:26,2026-03-27 18:28:02,6039456,0,1,617,T1_returns,M-Javier
C100224,U12389,DFW2,email,account,P3,2026-01-05 18:27:11,189,861,01/05/2026 18:50,259200,0,A179,2026-01-05 18:27:11,2026-01-05 18:50:00,1369,0,0,861,T2_delivery,M-Javier
C103505,U12047,SEA3,chat,refund,P1,2026-02-25 19:16:20,,605,2026-02-25 19:32:48,86400,0,A104,2026-02-25 19:16:20,2026-02-25 19:32:48,988,0,0,605,T3_accounts,M-Javier
C103003,U5365,DFW2,email,payment,P2,2026-02-17 20:28:39,460,1054,17-02-2026 20:56,172800,0,A136,2026-02-17 20:28:39,2026-02-17 20:56:00,1641,0,0,1054,T3_accounts,M-Anika
C103761,U5304,PHX1,email,account,P3,2026-03-01,141,539,2026-03-01 20:27:50,259200,0,A108,2026-03-01 00:00:00,2026-03-01 20:27:50,73670,0,0,539,T1_returns,M-Rita
C102844,U12001,SEA3,chat,delivery_delay,P2,2026-02-14 06:31:37,136,652,14-02-2026 06:40,172800,0,A134,2026-02-14 06:31:37,2026-02-14 06:40:00,503,0,0,652,T2_delivery,M-Kim
C102980,U16718,PHX1,phone,delivery_delay,P2,02/17/2026 06:15,164,549,2026-02-17 06:40:44,172800,0,A111,2026-02-17 06:15:00,2026-02-17 06:40:44,1544,0,0,549,T1_returns,M-Anika
C100548,U14191,JFK5,phone,wrong_item,P2,2026-01-09 17:25:09,101,312,2026-01-09 17:39:30,172800,0,A111,2026-01-09 17:25:09,2026-01-09 17:39:30,861,0,0,312,T1_returns,M-Anika
C103130,U10674,DFW2,email,payment,P3,2026-02-19 20:24:10,139,700,19-02-2026 20:46,259200,0,A137,2026-02-19 20:24:10,2026-02-19 20:46:00,1310,0,0,700,T2_delivery,M-Kim
C101662,U9249,DFW2,callback,delivery_delay,P3,2026-01-27 06:35:27,161,490,2026-01-27 06:48:34,259200,0,A141,2026-01-27 06:35:27,2026-01-27 06:48:34,787,0,0,490,T2_delivery,M-Rita
C101596,U13599,SEA3,chat,delivery_delay,P2,2026-01-26 10:42:09,,362,26-01-2026 10:58,172800,0,A114,2026-01-26 10:42:09,2026-01-26 10:58:00,951,0,0,362,T2_delivery,M-Anika
C100072,U14820,SEA3,chat,payment,P2,2026-01-02 21:59:45,196,461,2026-01-02 22:13:12,172800,0,A165,2026-01-02 21:59:45,2026-01-02 22:13:12,807,0,0,461,T2_delivery,M-Anika
C103566,U10823,SEA3,phone,damaged_item,P3,2026-02-26 19:31:02,512,792,26-02-2026 19:51,259200,0,A157,2026-02-26 19:31:02,2026-02-26 19:51:00,1198,0,0,792,T1_returns,M-Rita
C101467,U10882,DFW2,email,delivery_delay,P3,01/23/2026 10:49,416,1449,2026-01-23 11:33:41,259200,0,A170,2026-01-23 10:49:00,2026-01-23 11:33:41,2681,0,0,1449,T3_accounts,M-Javier
C100250,U16044,DFW2,email,wrong_item,P3,2026-01-05 21:29:32,683,1273,2026-01-05 22:25:07,259200,0,A114,2026-01-05 21:29:32,2026-01-05 22:25:07,3335,0,0,1273,T2_delivery,M-Anika
C102535,U13688,PHX1,callback,damaged_item,P3,2026-02-09 19:54:57,669,1040,2026-02-09 20:36:46,259200,0,A170,2026-02-09 19:54:57,2026-02-09 20:36:46,2509,0,0,1040,T3_accounts,M-Javier
C102443,U15789,JFK5,phone,damaged_item,P2,2026-02-08 06:05:46,152,368,2026-02-08 06:15:00,172800,0,A108,2026-02-08 06:05:46,2026-02-08 06:15:00,554,0,0,368,T1_returns,M-Rita
C101281,U7484,DFW2,chat,delivery_delay,P2,21-01-2026 18:17,,319,2026-01-21 18:30:29,172800,0,A154,2026-01-21 18:17:00,2026-01-21 18:30:29,809,0,0,319,T2_delivery,M-Kim
C102402,U8994,DFW2,callback,damaged_item,P2,07-02-2026 14:55,110,589,2026-02-07 15:10:48,172800,0,A125,2026-02-07 14:55:00,2026-02-07 15:10:48,948,0,0,589,T3_accounts,M-Rita
C103354,U7047,SEA3,phone,damaged_item,P3,2026-02-23 13:23:17,357,827,2026-02-23 14:00:11,259200,0,A175,2026-02-23 13:23:17,2026-02-23 14:00:11,2214,0,0,827,T1_returns,M-Anika
C102255,U7316,PHX1,chat,wrong_item,P2,2026-02-05 20:27:31,229,572,2026-02-05 20:44:44,172800,0,A154,2026-02-05 20:27:31,2026-02-05 20:44:44,1033,0,0,572,T2_delivery,M-Kim
C102467,U14353,PHX1,email,refund,P3,2026-02-09 09:25:39,466,1406,09-02-2026 10:25,259200,0,A128,2026-02-09 09:25:39,2026-02-09 10:25:00,3561,0,0,1406,T3_accounts,M-Anika
C103555,U11156,SEA3,chat,refund,P1,25-02-2026 13:49,98,425,2026-02-25 14:01:21,86400,0,A112,2026-02-25 13:49:00,2026-02-25 14:01:21,741,0,0,425,T3_accounts,M-Kim
C101377,U14610,DFW2,email,delivery_delay,P2,2026-01-22 22:40:49,385,993,2026-01-22 23:22:36,172800,0,A117,2026-01-22 22:40:49,2026-01-22 23:22:36,2507,0,0,993,T2_delivery,M-Kim
C102373,U17726,JFK5,email,wrong_item,P2,2026-02-06 14:13:38,167,1110,2026-02-06 14:51:37,172800,0,A102,2026-02-06 14:13:38,2026-02-06 14:51:37,2279,0,0,1110,T1_returns,M-Rita
C102996,U15913,PHX1,phone,refund,P3,2026-02-17 11:41:45,125,332,2026-02-17 11:49:09,259200,0,A101,2026-02-17 11:41:45,2026-02-17 11:49:09,444,0,0,332,T2_delivery,M-Rita
C102718,U16838,JFK5,phone,refund,P2,02/12/2026 07:36,451,908,02/12/2026 08:04,172800,0,A138,2026-02-12 07:36:00,2026-02-12 08:04:00,1680,0,0,908,T1_returns,M-Rita
C102863,U12324,DFW2,phone,account,P3,02/14/2026 22:32,361,979,02/14/2026 22:51,259200,0,A157,2026-02-14 22:32:00,2026-02-14 22:51:00,1140,0,0,979,T1_returns,M-Rita
C103194,U17869,PHX1,chat,delivery_delay,P2,2026-02-20 12:44:15,155,379,20-02-2026 12:54,172800,0,A103,2026-02-20 12:44:15,2026-02-20 12:54:00,585,0,0,379,T2_delivery,M-Anika
C101532,U10924,SEA3,phone,damaged_item,P2,2026-01-25 14:16:58,90,354,2026-01-25 14:25:15,172800,0,A108,2026-01-25 14:16:58,2026-01-25 14:25:15,497,0,0,354,T1_returns,M-Rita
C102089,U8360,DFW2,phone,refund,P3,02/02/2026 18:11,207,697,02/02/2026 18:38,259200,0,A124,2026-02-02 18:11:00,2026-02-02 18:38:00,1620,0,0,697,T1_returns,M-Javier
C101870,U7674,DFW2,chat,refund,P3,01/30/2026 15:44,94,318,2026-01-30 15:52:52,259200,0,A175,2026-01-30 15:44:00,2026-01-30 15:52:52,532,0,0,318,T1_returns,M-Anika
C101381,U12465,PHX1,chat,wrong_item,P2,01/22/2026 07:33,104,638,2026-01-22 07:48:24,172800,0,A109,2026-01-22 07:33:00,2026-01-22 07:48:24,924,0,0,638,T3_accounts,M-Rita
C101155,U16863,PHX1,callback,delivery_delay,P1,2026-01-19 11:09:35,133,839,2026-01-19 11:42:05,86400,0,A141,2026-01-19 11:09:35,2026-01-19 11:42:05,1950,0,0,839,T2_delivery,M-Rita
C103579,U15007,PHX1,chat,damaged_item,P1,02/26/2026 11:48,129,266,2026-02-26 11:58:30,86400,0,A178,2026-02-26 11:48:00,2026-02-26 11:58:30,630,0,0,266,T1_returns,M-Kim
C100257,U7141,SEA3,chat,delivery_delay,P2,2026-01-05 17:29:47,,258,01/05/2026 17:39,172800,0,A130,2026-01-05 17:29:47,2026-01-05 17:39:00,553,0,0,258,T1_returns,M-Rita
C102525,U9480,PHX1,phone,wrong_item,P2,2026-02-09 10:55:30,366,567,2026-02-09 11:21:18,172800,0,A173,2026-02-09 10:55:30,2026-02-09 11:21:18,1548,0,0,567,T1_returns,M-Anika
C102883,U8211,JFK5,email,damaged_item,P2,2026-02-15 12:50:36,,1196,2026-02-15 13:21:27,172800,0,A178,2026-02-15 12:50:36,2026-02-15 13:21:27,1851,0,0,1196,T1_returns,M-Kim
C101673,U17147,JFK5,chat,refund,P1,2026-01-27 13:01:13,288,454,01/27/2026 13:17,86400,0,A999,2026-01-27 13:01:13,2026-01-27 13:17:00,947,0,0,454,unknown,unknown
C101264,U13473,JFK5,chat,refund,P2,2026-01-21 19:05:27,120,465,2026-01-21 19:21:41,172800,0,A176,2026-01-21 19:05:27,2026-01-21 19:21:41,974,0,0,465,T2_delivery,M-Anika
C101704,U17936,DFW2,chat,account,P3,2026-01-27 13:54:14,305,671,27-01-2026 14:13,259200,0,A126,2026-01-27 13:54:14,2026-01-27 14:13:00,1126,0,0,671,T3_accounts,M-Rita
